PscInspectionId,annotation_id,username,InspectionDate,VesselId
1719407,42479652,mihail,2023-06-19,262102
1719407,43221716,raul,2023-06-19,262102
1719407,43250046,marc,2023-06-19,262102
1813018,42479673,mihail,2024-05-13,297815
1813018,43204988,marc,2024-05-13,297815
1813018,43217718,raul,2024-05-13,297815
1730331,42479681,mihail,2023-07-25,283403
1730331,43069192,raul,2023-07-25,283403
1730331,43188948,marc,2023-07-25,283403
1626832,42479691,mihail,2022-07-26,301190
1626832,42991856,raul,2022-07-26,301190
1626832,43187951,marc,2022-07-26,301190
1700088,42479731,mihail,2023-04-11,306254
1700088,42894723,raul,2023-04-11,306254
1700088,43194268,marc,2023-04-11,306254
1778247,42511093,mihail,2024-01-11,284116
1778247,42533274,marc,2024-01-11,284116
1778247,42637379,raul,2024-01-11,284116
1819581,42511114,mihail,2024-06-05,295382
1819581,42733938,raul,2024-06-05,295382
1819581,43136377,marc,2024-06-05,295382
1670400,42511127,mihail,2022-12-17,292839
1670400,43071320,raul,2022-12-17,292839
1670400,43127510,marc,2022-12-17,292839
1803007,42511172,mihail,2024-04-08,293918
1803007,42897227,raul,2024-04-08,293918
1803007,43137768,marc,2024-04-08,293918
1762304,42511198,mihail,2023-11-08,310679
1762304,43009750,raul,2023-11-08,310679
1762304,43123890,marc,2023-11-08,310679
1808285,42511212,mihail,2024-04-30,293240
1808285,43071386,raul,2024-04-30,293240
1808285,43183991,marc,2024-04-30,293240
1717094,42511225,mihail,2023-06-02,286177
1717094,42876560,raul,2023-06-02,286177
1717094,43127270,marc,2023-06-02,286177
1626376,42511250,mihail,2022-07-13,309699
1626376,42914176,raul,2022-07-13,309699
1626376,43124143,marc,2022-07-13,309699
1686937,42530370,mihail,2023-02-23,293542
1686937,42533811,marc,2023-02-23,293542
1686937,42733548,raul,2023-02-23,293542
1779500,42530408,mihail,2024-01-15,293059
1779500,42532438,marc,2024-01-15,293059
1779500,42601782,raul,2024-01-15,293059
1821173,42530450,mihail,2024-06-13,295480
1821173,42532846,marc,2024-06-13,295480
1821173,42601365,raul,2024-06-13,295480
1744007,42530466,mihail,2023-09-02,289496
1744007,42533831,marc,2023-09-02,289496
1744007,42660941,raul,2023-09-02,289496
1807114,42530485,mihail,2024-04-25,284307
1807114,42536889,marc,2024-04-25,284307
1807114,42661606,raul,2024-04-25,284307
1681127,42530493,mihail,2023-02-06,281068
1681127,42876969,raul,2023-02-06,281068
1681127,43098647,marc,2023-02-06,281068
1635476,42530505,mihail,2022-08-16,275241
1635476,42894915,raul,2022-08-16,275241
1635476,43178695,marc,2022-08-16,275241
1798587,42530542,mihail,2024-03-22,276228
1798587,43006085,raul,2024-03-22,276228
1798587,43095446,marc,2024-03-22,276228
1814976,42530645,mihail,2024-05-19,149216
1814976,43070996,raul,2024-05-19,149216
1814976,43194742,marc,2024-05-19,149216
1695450,42530681,mihail,2023-03-27,303962
1695450,42532970,marc,2023-03-27,303962
1695450,42660858,raul,2023-03-27,303962
1667597,42530701,mihail,2022-12-09,279255
1667597,43222676,raul,2022-12-09,279255
1667597,43247408,marc,2022-12-09,279255
1809571,42530723,mihail,2024-05-01,284377
1809571,42897212,raul,2024-05-01,284377
1809571,43193262,marc,2024-05-01,284377
1819069,42530769,mihail,2024-06-04,285618
1819069,42536672,marc,2024-06-04,285618
1819069,42661773,raul,2024-06-04,285618
1782758,42530900,mihail,2024-01-26,281062
1782758,42877066,raul,2024-01-26,281062
1782758,43096604,marc,2024-01-26,281062
1800315,42530925,mihail,2024-03-29,296930
1800315,43191930,raul,2024-03-29,296930
1800315,43194950,marc,2024-03-29,296930
1680150,42838277,mihail,2023-01-30,295518
1680150,43070268,raul,2023-01-30,295518
1680150,43089625,marc,2023-01-30,295518
1709647,42531020,mihail,2023-05-15,288693
1709647,43007486,raul,2023-05-15,288693
1709647,43186418,marc,2023-05-15,288693
1703852,42531035,mihail,2023-04-21,286508
1703852,42735315,raul,2023-04-21,286508
1703852,43190615,marc,2023-04-21,286508
1782333,42531052,mihail,2024-01-23,281070
1782333,43006993,raul,2024-01-23,281070
1782333,43042983,marc,2024-01-23,281070
1699924,42531085,mihail,2023-03-30,303055
1699924,42894230,raul,2023-03-30,303055
1699924,43184108,marc,2023-03-30,303055
1725262,42531107,mihail,2023-06-28,306305
1725262,42734117,raul,2023-06-28,306305
1725262,43089535,marc,2023-06-28,306305
1825849,42531125,mihail,2024-06-26,291768
1825849,42996882,raul,2024-06-26,291768
1825849,43092765,marc,2024-06-26,291768
1722093,42531336,mihail,2023-06-26,291795
1722093,43186670,raul,2023-06-26,291795
1722093,43200279,marc,2023-06-26,291795
1749210,42531351,mihail,2023-09-05,304557
1749210,43071119,raul,2023-09-05,304557
1749210,43124271,marc,2023-09-05,304557
1794266,42531380,mihail,2024-03-08,287280
1794266,43190774,raul,2024-03-08,287280
1794266,43191423,marc,2024-03-08,287280
1795434,42531390,mihail,2024-03-11,266822
1795434,42851777,raul,2024-03-11,266822
1795434,43099148,marc,2024-03-11,266822
1627062,42531411,mihail,2022-07-27,283919
1627062,43221784,raul,2022-07-27,283919
1627062,43252317,marc,2022-07-27,283919
1791096,42531430,mihail,2024-02-26,325369
1791096,42852426,raul,2024-02-26,325369
1791096,43091944,marc,2024-02-26,325369
1672435,42531461,mihail,2023-01-03,309411
1672435,42914162,raul,2023-01-03,309411
1672435,43184557,marc,2023-01-03,309411
1698229,42531496,mihail,2023-04-05,297443
1698229,42892879,raul,2023-04-05,297443
1698229,43185089,marc,2023-04-05,297443
1732923,42531903,mihail,2023-07-15,294405
1732923,43069214,raul,2023-07-15,294405
1732923,43185833,marc,2023-07-15,294405
1803788,42531927,mihail,2024-04-12,157427
1803788,42910133,raul,2024-04-12,157427
1803788,43124076,marc,2024-04-12,157427
1792799,42532171,mihail,2024-03-05,300341
1792799,43205507,marc,2024-03-05,300341
1792799,43219713,raul,2024-03-05,300341
1771803,42532253,mihail,2023-12-12,279358
1771803,43201933,marc,2023-12-12,279358
1771803,43217783,raul,2023-12-12,279358
1666603,42532261,mihail,2022-12-01,296797
1666603,42532607,marc,2022-12-01,296797
1666603,42601479,raul,2022-12-01,296797
1789726,42532292,mihail,2024-02-19,302664
1789726,42914135,raul,2024-02-19,302664
1789726,43043161,marc,2024-02-19,302664
1755363,42532364,mihail,2023-08-17,325376
1755363,43070016,raul,2023-08-17,325376
1755363,43092655,marc,2023-08-17,325376
1684623,42532377,mihail,2023-02-17,271545
1684623,42535963,marc,2023-02-17,271545
1684623,42631146,raul,2023-02-17,271545
1803311,42532385,mihail,2024-04-10,296543
1803311,42536901,marc,2024-04-10,296543
1803311,42601379,raul,2024-04-10,296543
1746492,42532410,mihail,2023-09-13,279079
1746492,42894713,raul,2023-09-13,279079
1746492,43124867,marc,2023-09-13,279079
1821248,42532461,mihail,2024-06-11,157956
1821248,43002567,raul,2024-06-11,157956
1821248,43138605,marc,2024-06-11,157956
1761533,42532736,mihail,2023-11-08,282481
1761533,42537156,marc,2023-11-08,282481
1761533,42661768,raul,2023-11-08,282481
1781434,42532747,mihail,2024-01-23,301844
1781434,42851773,raul,2024-01-23,301844
1781434,43135538,marc,2024-01-23,301844
1772169,42532759,mihail,2023-12-08,295527
1772169,43186184,raul,2023-12-08,295527
1772169,43187337,marc,2023-12-08,295527
1813741,42532778,mihail,2024-05-16,287390
1813741,42901308,raul,2024-05-16,287390
1813741,43089844,marc,2024-05-16,287390
1795498,42532853,mihail,2024-03-08,324026
1795498,43192051,raul,2024-03-08,324026
1795498,43194167,marc,2024-03-08,324026
1663864,42532999,mihail,2022-11-22,291873
1663864,42735176,raul,2022-11-22,291873
1663864,43096397,marc,2022-11-22,291873
1761639,42533041,mihail,2023-11-08,310461
1761639,42892677,raul,2023-11-08,310461
1761639,43138540,marc,2023-11-08,310461
1717569,42533059,mihail,2023-06-10,273076
1717569,42831933,raul,2023-06-10,273076
1717569,42974291,marc,2023-06-10,273076
1746439,42533082,mihail,2023-09-17,287089
1746439,43008549,raul,2023-09-17,287089
1746439,43139005,marc,2023-09-17,287089
1697844,42533099,mihail,2023-04-04,283518
1697844,42533689,marc,2023-04-04,283518
1697844,42601347,raul,2023-04-04,283518
1771775,42533126,mihail,2023-12-14,289952
1771775,43187722,raul,2023-12-14,289952
1771775,43194727,marc,2023-12-14,289952
1733724,42533144,mihail,2023-06-14,288235
1733724,42536427,marc,2023-06-14,288235
1733724,42661595,raul,2023-06-14,288235
1719476,42533192,mihail,2023-06-14,295831
1719476,43205846,marc,2023-06-14,295831
1719476,43218702,raul,2023-06-14,295831
1783403,42533207,mihail,2024-01-30,308132
1783403,42897006,raul,2024-01-30,308132
1783403,43090668,marc,2024-01-30,308132
1731499,42533213,mihail,2023-07-28,281053
1731499,42533390,marc,2023-07-28,281053
1731499,42601360,raul,2023-07-28,281053
1721347,42533224,mihail,2023-06-25,290796
1721347,42894809,raul,2023-06-25,290796
1721347,43089947,marc,2023-06-25,290796
1783351,42533243,mihail,2024-01-29,270504
1783351,43191881,raul,2024-01-29,270504
1783351,43200399,marc,2024-01-29,270504
1717633,42533269,mihail,2023-06-08,296214
1717633,42734167,raul,2023-06-08,296214
1717633,42988359,marc,2023-06-08,296214
1642696,42533288,mihail,2022-09-10,287088
1642696,43188078,raul,2022-09-10,287088
1642696,43188408,marc,2022-09-10,287088
1816558,42533317,mihail,2024-05-24,295221
1816558,43002570,raul,2024-05-24,295221
1816558,43176946,marc,2024-05-24,295221
1687907,42533335,mihail,2023-02-27,271182
1687907,43221125,raul,2023-02-27,271182
1687907,43252868,marc,2023-02-27,271182
1806991,42533404,mihail,2024-04-24,306703
1806991,43006949,raul,2024-04-24,306703
1806991,43123873,marc,2024-04-24,306703
1656881,42533416,mihail,2022-10-28,282609
1656881,43223126,raul,2022-10-28,282609
1656881,43252247,marc,2022-10-28,282609
1752817,42533889,mihail,2023-10-10,296378
1752817,43002572,raul,2023-10-10,296378
1752817,43194191,marc,2023-10-10,296378
1723834,42533918,mihail,2023-07-03,143554
1723834,42991952,raul,2023-07-03,143554
1723834,43099479,marc,2023-07-03,143554
1818120,42533926,mihail,2024-05-25,159353
1818120,42910278,raul,2024-05-25,159353
1818120,43135741,marc,2024-05-25,159353
1683380,42533936,mihail,2023-02-07,300599
1683380,42536553,marc,2023-02-07,300599
1683380,42601564,raul,2023-02-07,300599
1821367,42533954,mihail,2024-06-09,284489
1821367,42901227,raul,2024-06-09,284489
1821367,43138144,marc,2024-06-09,284489
1708634,42534395,mihail,2023-05-15,304649
1708634,42901151,raul,2023-05-15,304649
1708634,43186144,marc,2023-05-15,304649
1687576,42534553,mihail,2023-02-27,303328
1687576,42892682,raul,2023-02-27,303328
1687576,43135618,marc,2023-02-27,303328
1698518,42534566,mihail,2023-04-06,144864
1698518,43190857,raul,2023-04-06,144864
1698518,43193876,marc,2023-04-06,144864
1689386,42534574,mihail,2023-03-03,273743
1689386,42992778,raul,2023-03-03,273743
1689386,43188932,marc,2023-03-03,273743
1653298,42534590,mihail,2022-10-17,278411
1653298,43099388,marc,2022-10-17,278411
1779383,42534596,mihail,2024-01-17,284732
1779383,43220056,raul,2024-01-17,284732
1779383,43250265,marc,2024-01-17,284732
1703275,42534609,mihail,2023-04-14,291783
1703275,42903434,raul,2023-04-14,291783
1703275,43095468,marc,2023-04-14,291783
1814723,42534728,mihail,2024-05-20,289703
1814723,42903252,raul,2024-05-20,289703
1814723,43101838,marc,2024-05-20,289703
1695663,42534850,mihail,2023-03-29,294333
1695663,42852610,raul,2023-03-29,294333
1695663,43096699,marc,2023-03-29,294333
1686331,42534898,mihail,2023-02-23,274169
1686331,42902538,raul,2023-02-23,274169
1686331,43124008,marc,2023-02-23,274169
1695020,42534924,mihail,2023-03-24,287278
1695020,43073410,raul,2023-03-24,287278
1695020,43090085,marc,2023-03-24,287278
1683562,42534931,mihail,2023-02-10,279321
1683562,42992821,raul,2023-02-10,279321
1683562,43184243,marc,2023-02-10,279321
1693407,42534951,mihail,2023-03-20,306987
1693407,42536848,marc,2023-03-20,306987
1693407,42732842,raul,2023-03-20,306987
1689398,42534964,mihail,2023-03-08,285351
1689398,43006147,raul,2023-03-08,285351
1689398,43137440,marc,2023-03-08,285351
1647179,42534973,mihail,2022-09-27,275268
1647179,43221845,raul,2022-09-27,275268
1647179,43246107,marc,2022-09-27,275268
1752537,42534985,mihail,2023-10-04,282596
1752537,42996869,raul,2023-10-04,282596
1752537,43134165,marc,2023-10-04,282596
1722322,42534995,mihail,2023-06-26,142840
1722322,43071623,raul,2023-06-26,142840
1722322,43136127,marc,2023-06-26,142840
1808980,42535001,mihail,2024-04-29,293435
1808980,43190294,raul,2024-04-29,293435
1808980,43190570,marc,2024-04-29,293435
1719695,42535009,mihail,2023-06-12,149257
1719695,42901382,raul,2023-06-12,149257
1719695,43138288,marc,2023-06-12,149257
1695050,42535028,mihail,2023-03-27,294535
1695050,42536171,marc,2023-03-27,294535
1695050,42635911,raul,2023-03-27,294535
1822082,42535040,mihail,2024-06-13,285547
1822082,42536604,marc,2024-06-13,285547
1822082,42601359,raul,2024-06-13,285547
1646237,42535058,mihail,2022-09-28,143926
1646237,43001697,raul,2022-09-28,143926
1646237,43127032,marc,2022-09-28,143926
1730598,42535074,mihail,2023-07-25,297463
1730598,43069157,raul,2023-07-25,297463
1730598,43125613,marc,2023-07-25,297463
1638069,42535082,mihail,2022-08-30,306623
1638069,42914377,raul,2022-08-30,306623
1638069,42988347,marc,2022-08-30,306623
1671010,42535118,mihail,2022-12-21,77681
1671010,42852340,raul,2022-12-21,77681
1671010,42987356,marc,2022-12-21,77681
1633299,42535172,mihail,2022-07-18,286309
1633299,42877111,raul,2022-07-18,286309
1633299,43126467,marc,2022-07-18,286309
1771930,42535197,mihail,2023-12-15,287295
1771930,43007190,raul,2023-12-15,287295
1771930,43042877,marc,2023-12-15,287295
1777185,42535210,mihail,2024-01-07,285563
1777185,42537451,marc,2024-01-07,285563
1777185,42661533,raul,2024-01-07,285563
1796369,42535231,mihail,2024-03-12,160649
1796369,43008580,raul,2024-03-12,160649
1796369,43195147,marc,2024-03-12,160649
1822850,42535249,mihail,2024-06-17,285122
1822850,42536454,marc,2024-06-17,285122
1822850,42660984,raul,2024-06-17,285122
1796907,42535285,mihail,2024-03-14,159349
1796907,42851877,raul,2024-03-14,159349
1796907,43126291,marc,2024-03-14,159349
1774642,42535349,mihail,2023-12-27,274261
1774642,42902696,raul,2023-12-27,274261
1774642,42989082,marc,2023-12-27,274261
1744093,42535367,mihail,2023-09-05,304778
1744093,42876665,raul,2023-09-05,304778
1744093,43124218,marc,2023-09-05,304778
1771649,42535389,mihail,2023-12-18,292944
1771649,43205897,marc,2023-12-18,292944
1771649,43217572,raul,2023-12-18,292944
1664346,42535406,mihail,2022-11-27,286493
1664346,43206532,marc,2022-11-27,286493
1664346,43218749,raul,2022-11-27,286493
1752687,42535425,mihail,2023-09-24,283518
1752687,42903290,raul,2023-09-24,283518
1752687,42975607,marc,2023-09-24,283518
1667597,42535450,mihail,2022-12-09,279255
1667597,42991864,raul,2022-12-09,279255
1667597,43089558,marc,2022-12-09,279255
1821714,42535460,mihail,2024-06-13,275313
1821714,42877189,raul,2024-06-13,275313
1821714,43128351,marc,2024-06-13,275313
1727336,42535468,mihail,2023-07-14,294884
1727336,43223084,raul,2023-07-14,294884
1727336,43254000,marc,2023-07-14,294884
1693854,42535482,mihail,2023-03-23,302412
1693854,43220653,raul,2023-03-23,302412
1693854,43252139,marc,2023-03-23,302412
1803126,42535490,mihail,2024-04-09,276380
1803126,43189724,raul,2024-04-09,276380
1803126,43194882,marc,2024-04-09,276380
1752738,42535519,mihail,2023-09-28,288449
1752738,43008798,raul,2023-09-28,288449
1752738,43183403,marc,2023-09-28,288449
1821865,42535534,mihail,2024-06-12,308324
1821865,43201129,marc,2024-06-12,308324
1821865,43218054,raul,2024-06-12,308324
1681675,42535546,mihail,2023-02-06,286704
1681675,43006834,raul,2023-02-06,286704
1681675,43091515,marc,2023-02-06,286704
1695445,42535588,mihail,2023-03-29,145654
1695445,43186224,raul,2023-03-29,145654
1695445,43186619,marc,2023-03-29,145654
1778533,42535609,mihail,2024-01-12,291998
1778533,43222477,raul,2024-01-12,291998
1778533,43253126,marc,2024-01-12,291998
1661197,42535628,mihail,2022-11-13,311097
1661197,43221985,raul,2022-11-13,311097
1661197,43252039,marc,2022-11-13,311097
1671452,42535639,mihail,2022-12-23,275398
1671452,43221741,raul,2022-12-23,275398
1671452,43246812,marc,2022-12-23,275398
1639524,42535655,mihail,2022-09-02,146541
1639524,43071380,raul,2022-09-02,146541
1639524,43093254,marc,2022-09-02,146541
1816313,42535677,mihail,2024-05-22,289657
1816313,42536129,marc,2024-05-22,289657
1816313,42661489,raul,2024-05-22,289657
1702841,42535697,mihail,2023-04-24,296462
1702841,42876753,raul,2023-04-24,296462
1761026,42535711,mihail,2023-11-06,282868
1761026,42902625,raul,2023-11-06,282868
1761026,42973999,marc,2023-11-06,282868
1706739,42536728,mihail,2023-05-09,296739
1706739,42734501,raul,2023-05-09,296739
1706739,42975449,marc,2023-05-09,296739
1721476,42536738,mihail,2023-06-22,300357
1721476,42992583,raul,2023-06-22,300357
1721476,43136747,marc,2023-06-22,300357
1777843,42536767,mihail,2024-01-09,287264
1777843,42877203,raul,2024-01-09,287264
1777843,43125264,marc,2024-01-09,287264
1797588,42536776,mihail,2024-03-18,290535
1797588,42895052,raul,2024-03-18,290535
1797588,43191910,marc,2024-03-18,290535
1650773,42536802,mihail,2022-10-22,291755
1650773,42876824,raul,2022-10-22,291755
1650773,43189970,marc,2022-10-22,291755
1783761,42536810,mihail,2024-01-31,294847
1783761,42997092,raul,2024-01-31,294847
1783761,43094703,marc,2024-01-31,294847
1689125,42536818,mihail,2023-03-06,277494
1689125,42537229,marc,2023-03-06,277494
1689125,42631272,raul,2023-03-06,277494
1695050,42536843,mihail,2023-03-27,294535
1695050,43201445,marc,2023-03-27,294535
1695050,43218732,raul,2023-03-27,294535
1706111,42536850,mihail,2023-05-05,270104
1706111,43070603,raul,2023-05-05,270104
1706111,43090297,marc,2023-05-05,270104
1778812,42536863,mihail,2024-01-11,308600
1778812,43006886,raul,2024-01-11,308600
1778812,43096204,marc,2024-01-11,308600
1682308,42536869,mihail,2023-02-09,302253
1682308,42992591,raul,2023-02-09,302253
1682308,43137060,marc,2023-02-09,302253
1814472,42536880,mihail,2024-05-18,302697
1814472,42878367,raul,2024-05-18,302697
1814472,43185002,marc,2024-05-18,302697
1659555,42536886,mihail,2022-11-02,286347
1659555,43185963,raul,2022-11-02,286347
1659555,43187190,marc,2022-11-02,286347
1678910,42536896,mihail,2023-01-31,305848
1678910,43071268,raul,2023-01-31,305848
1678910,43101303,marc,2023-01-31,305848
1822850,42536906,mihail,2024-06-17,285122
1822850,43185901,raul,2024-06-17,285122
1822850,43192275,marc,2024-06-17,285122
1671739,42536912,mihail,2023-01-01,292420
1671739,43191749,raul,2023-01-01,292420
1671739,43192389,marc,2023-01-01,292420
1693717,42536921,mihail,2023-03-17,291795
1693717,42897063,raul,2023-03-17,291795
1693717,43178867,marc,2023-03-17,291795
1699569,42536931,mihail,2023-04-10,281933
1699569,43006125,raul,2023-04-10,281933
1699569,43090199,marc,2023-04-10,281933
1640863,42536942,mihail,2022-08-30,291435
1640863,42897541,raul,2022-08-30,291435
1640863,43128458,marc,2022-08-30,291435
1643868,42536951,mihail,2022-09-19,285940
1643868,43009702,raul,2022-09-19,285940
1643868,43044068,marc,2022-09-19,285940
1795873,42536957,mihail,2024-03-11,293721
1795873,43223266,raul,2024-03-11,293721
1795873,43249455,marc,2024-03-11,293721
1759095,42536964,mihail,2023-10-23,304770
1759095,43200897,marc,2023-10-23,304770
1759095,43219820,raul,2023-10-23,304770
1738431,42536969,mihail,2023-08-16,284284
1738431,42734657,raul,2023-08-16,284284
1738431,43176243,marc,2023-08-16,284284
1744001,42536986,mihail,2023-09-05,271178
1744001,43008920,raul,2023-09-05,271178
1744001,43184503,marc,2023-09-05,271178
1706443,42536992,mihail,2023-05-06,291732
1706443,42537322,marc,2023-05-06,291732
1706443,42733213,raul,2023-05-06,291732
1688028,42537005,mihail,2023-02-24,275976
1688028,42893482,raul,2023-02-24,275976
1688028,43136686,marc,2023-02-24,275976
1650081,42537026,mihail,2022-10-14,285506
1650081,43187170,raul,2022-10-14,285506
1650081,43188347,marc,2022-10-14,285506
1703067,42537033,mihail,2023-04-09,273401
1703067,43200776,marc,2023-04-09,273401
1703067,43218840,raul,2023-04-09,273401
1681642,42537305,mihail,2023-02-06,303394
1681642,43219905,raul,2023-02-06,303394
1681642,43253245,marc,2023-02-06,303394
1793854,42537310,mihail,2024-02-29,284819
1793854,42897237,raul,2024-02-29,284819
1793854,43183301,marc,2024-02-29,284819
1651333,42537316,mihail,2022-10-06,153961
1651333,42852296,raul,2022-10-06,153961
1651333,43177074,marc,2022-10-06,153961
1719104,42537324,mihail,2023-06-04,157728
1719104,42877969,raul,2023-06-04,157728
1719104,43134939,marc,2023-06-04,157728
1710203,42537339,mihail,2023-05-18,284502
1710203,42897271,raul,2023-05-18,284502
1710203,43092905,marc,2023-05-18,284502
1825011,42537360,mihail,2024-06-18,277624
1825011,43223205,raul,2024-06-18,277624
1825011,43252685,marc,2024-06-18,277624
1654601,42537566,mihail,2022-10-26,266350
1654601,43069748,raul,2022-10-26,266350
1654601,43099168,marc,2022-10-26,266350
1712108,42537573,mihail,2023-05-24,292418
1712108,43008262,raul,2023-05-24,292418
1712108,43134711,marc,2023-05-24,292418
1729974,42539747,mihail,2023-07-20,286822
1729974,43222756,raul,2023-07-20,286822
1729974,43254616,marc,2023-07-20,286822
1676403,42539753,mihail,2023-01-17,288417
1676403,43223190,raul,2023-01-17,288417
1676403,43245832,marc,2023-01-17,288417
1681553,42539767,mihail,2023-02-08,293705
1681553,43192407,raul,2023-02-08,293705
1681553,43200649,marc,2023-02-08,293705
1739640,42539788,mihail,2023-08-22,289447
1739640,42914137,raul,2023-08-22,289447
1739640,43135143,marc,2023-08-22,289447
1657909,42601648,mihail,2022-11-15,282417
1657909,43220523,raul,2022-11-15,282417
1657909,43251898,marc,2022-11-15,282417
1673886,42601657,mihail,2023-01-12,287727
1673886,43222107,raul,2023-01-12,287727
1673886,43249491,marc,2023-01-12,287727
1789833,42601662,mihail,2024-02-19,285210
1789833,42895077,raul,2024-02-19,285210
1789833,43185941,marc,2024-02-19,285210
1762954,42601669,mihail,2023-11-14,277178
1762954,43200814,marc,2023-11-14,277178
1762954,43218122,raul,2023-11-14,277178
1784429,42601684,mihail,2024-01-29,301874
1784429,42910310,raul,2024-01-29,301874
1784429,43127108,marc,2024-01-29,301874
1652365,42601694,mihail,2022-10-05,167357
1652365,42901803,raul,2022-10-05,167357
1652365,43043174,marc,2022-10-05,167357
1643821,42601698,mihail,2022-09-15,297182
1643821,42991810,raul,2022-09-15,297182
1643821,43096538,marc,2022-09-15,297182
1633353,42601908,mihail,2022-07-11,279662
1633353,42878193,raul,2022-07-11,279662
1633353,43125006,marc,2022-07-11,279662
1733372,42601929,mihail,2023-08-04,146944
1733372,43221366,raul,2023-08-04,146944
1733372,43251110,marc,2023-08-04,146944
1730282,42601942,mihail,2023-07-25,296817
1730282,43005994,raul,2023-07-25,296817
1730282,43126260,marc,2023-07-25,296817
1674190,42601954,mihail,2023-01-11,306690
1674190,43187885,raul,2023-01-11,306690
1674190,43193137,marc,2023-01-11,306690
1750447,42601972,mihail,2023-10-02,288673
1750447,43201404,marc,2023-10-02,288673
1750447,43219753,raul,2023-10-02,288673
1820847,42601983,mihail,2024-06-10,292731
1820847,42902640,raul,2024-06-10,292731
1820847,43126270,marc,2024-06-10,292731
1807472,42601993,mihail,2024-04-26,281903
1807472,42734898,raul,2024-04-26,281903
1807472,43125512,marc,2024-04-26,281903
1647437,42602008,mihail,2022-09-23,281903
1647437,42901236,raul,2022-09-23,281903
1647437,43138614,marc,2022-09-23,281903
1629098,42602011,mihail,2022-08-06,291109
1629098,42996853,raul,2022-08-06,291109
1629098,43093305,marc,2022-08-06,291109
1693977,42602020,mihail,2023-03-21,146176
1693977,43203952,marc,2023-03-21,146176
1693977,43217836,raul,2023-03-21,146176
1634936,42602041,mihail,2022-08-17,295437
1634936,43206484,marc,2022-08-17,295437
1634936,43217468,raul,2022-08-17,295437
1663941,42602044,mihail,2022-11-28,294225
1663941,43069415,raul,2022-11-28,294225
1663941,43126036,marc,2022-11-28,294225
1685783,42602055,mihail,2023-02-23,292197
1685783,43070464,raul,2023-02-23,292197
1685783,43135048,marc,2023-02-23,292197
1771431,42602063,mihail,2023-12-14,283018
1771431,43187210,raul,2023-12-14,283018
1771431,43191729,marc,2023-12-14,283018
1651616,42602088,mihail,2022-10-06,281172
1651616,42997385,raul,2022-10-06,281172
1651616,43124525,marc,2022-10-06,281172
1673788,42602104,mihail,2023-01-16,290122
1673788,43071397,raul,2023-01-16,290122
1673788,43090071,marc,2023-01-16,290122
1764293,42602111,mihail,2023-11-18,281001
1764293,42901760,raul,2023-11-18,281001
1764293,42986558,marc,2023-11-18,281001
1780505,42602118,mihail,2024-01-17,286589
1780505,42876900,raul,2024-01-17,286589
1780505,43135446,marc,2024-01-17,286589
1736169,42602127,mihail,2023-08-15,157477
1736169,43205792,marc,2023-08-15,157477
1736169,43218516,raul,2023-08-15,157477
1736530,42607349,mihail,2023-08-16,277195
1736530,43190089,raul,2023-08-16,277195
1736530,43190957,marc,2023-08-16,277195
1671835,42607568,mihail,2023-01-04,156533
1671835,42851663,raul,2023-01-04,156533
1671835,43099610,marc,2023-01-04,156533
1657244,42607586,mihail,2022-10-28,270621
1657244,42910283,raul,2022-10-28,270621
1657244,43186924,marc,2022-10-28,270621
1758795,42607600,mihail,2023-10-30,306025
1758795,43222763,raul,2023-10-30,306025
1758795,43250627,marc,2023-10-30,306025
1828324,42607644,mihail,2024-06-24,286738
1828324,42852562,raul,2024-06-24,286738
1828324,43093194,marc,2024-06-24,286738
1748152,42607680,mihail,2023-09-20,280740
1748152,43222881,raul,2023-09-20,280740
1748152,43254444,marc,2023-09-20,280740
1816230,42607711,mihail,2024-05-21,296374
1816230,43070278,raul,2024-05-21,296374
1816230,43183250,marc,2024-05-21,296374
1735420,42607731,mihail,2023-08-03,290262
1735420,42895165,raul,2023-08-03,290262
1735420,43095754,marc,2023-08-03,290262
1633889,42607756,mihail,2022-08-10,146377
1633889,42990442,raul,2022-08-10,146377
1633889,43089580,marc,2022-08-10,146377
1687883,42607772,mihail,2023-02-27,310672
1687883,42879054,raul,2023-02-27,310672
1687883,43124376,marc,2023-02-27,310672
1762785,42607785,mihail,2023-10-12,285980
1762785,42901534,raul,2023-10-12,285980
1762785,43097776,marc,2023-10-12,285980
1761533,42607801,mihail,2023-11-08,282481
1761533,42878437,raul,2023-11-08,282481
1761533,42988186,marc,2023-11-08,282481
1794246,42607832,mihail,2024-03-07,284205
1794246,43001717,raul,2024-03-07,284205
1794246,43044808,marc,2024-03-07,284205
1691071,42607842,mihail,2023-03-12,306306
1691071,43189730,raul,2023-03-12,306306
1691071,43191949,marc,2023-03-12,306306
1715222,42607859,mihail,2023-06-01,162520
1715222,42910222,raul,2023-06-01,162520
1715222,43093476,marc,2023-06-01,162520
1808286,42607874,mihail,2024-04-29,300879
1808286,42902617,raul,2024-04-29,300879
1808286,42974232,marc,2024-04-29,300879
1685793,42607913,mihail,2023-02-23,275190
1685793,42901943,raul,2023-02-23,275190
1685793,42987437,marc,2023-02-23,275190
1740527,42607972,mihail,2023-08-30,294940
1740527,43222987,raul,2023-08-30,294940
1740527,43252923,marc,2023-08-30,294940
1746439,42608006,mihail,2023-09-17,287089
1746439,43187128,raul,2023-09-17,287089
